index	t_on	t_off	pitch_name	pitch_number	velocity
0	0.20833325	0.62499975	E5	76	64
1	0.62499975	1.04166625	D#5	75	64
2	1.04166625	1.4583327499999998	D5	74	64
3	1.4583327499999998	1.87499925	C#5	73	64
4	1.87499925	2.29166575	B4	71	64
5	2.29166575	2.7083322499999998	A4	69	64
6	2.7083322499999998	3.12499875	G#4	68	64
7	3.12499875	3.54166525	F#4	66	64
8	3.54166525	3.645831875	G#4	68	64
9	3.645831875	3.7499985	A4	69	64
10	3.7499985	3.9583317499999997	G#4	68	64
11	3.9583317499999997	4.062498375	B4	71	64
12	4.062498375	4.166665	A4	69	64
13	4.166665	4.37499825	B4	71	64
14	4.37499825	4.4791648749999995	G#4	68	64
15	4.4791648749999995	4.5833315	F#4	66	64
16	4.5833315	4.79166475	G#4	68	64
17	4.79166475	4.895831374999999	E4	64	64
18	4.895831374999999	4.999998	D#4	63	64
19	4.999998	5.4166644999999995	E4	64	64
20	5.4166644999999995	5.833330999999999	F#4	66	64
21	5.833330999999999	6.2499975	G#4	68	64
22	6.2499975	6.666664	A4	69	64
23	6.666664	7.0833305	B4	71	64
24	7.0833305	7.499997	C#5	73	64
25	7.499997	7.916663499999999	D#5	75	64
26	7.916663499999999	8.12499675	E5	76	64
27	8.12499675	8.33333	D#5	75	64
28	8.33333	8.54166325	C#5	73	64
29	8.54166325	8.7499965	B4	71	64
30	8.7499965	9.166663	E5	76	64
31	9.166663	9.5833295	E4	64	64
32	10.20832925	10.62499575	G#5	80	64
33	10.62499575	11.04166225	E5	76	64
34	11.04166225	11.45832875	C#5	73	64
35	11.45832875	11.562495375	E5	76	64
36	11.562495375	11.666661999999999	D#5	75	64
37	11.666661999999999	11.87499525	E5	76	64
38	11.87499525	12.083328499999999	C#5	73	64
39	12.083328499999999	12.29166175	A#4	70	64
40	12.29166175	12.70832825	F#4	66	64
41	12.70832825	13.124994749999999	F#5	78	64
42	13.124994749999999	13.541661249999999	D#5	75	64
43	13.541661249999999	13.958327749999999	B4	71	64
44	13.958327749999999	14.062494375	D#5	75	64
45	14.062494375	14.166661	C#5	73	64
46	14.166661	14.374994249999999	D#5	75	64
47	14.374994249999999	14.5833275	B4	71	64
48	14.5833275	14.791660749999998	G#4	68	64
49	14.791660749999998	15.20832725	E4	64	64
50	15.20832725	15.62499375	E5	76	64
51	15.62499375	16.04166025	C#5	73	64
52	16.04166025	16.458326749999998	A#4	70	64
53	16.458326749999998	16.87499325	G#5	80	64
54	16.87499325	17.291659749999997	F#5	78	64
55	17.291659749999997	17.70832625	E5	76	64
56	17.70832625	18.12499275	D#5	75	64
57	18.12499275	18.54165925	C#5	73	64
58	18.54165925	18.749992499999998	B4	71	64
59	18.749992499999998	18.95832575	A#4	70	64
60	18.95832575	19.062492374999998	E4	64	64
61	19.062492374999998	19.166659	D#4	63	64
62	19.166659	19.37499225	E4	64	64
