index	t_on	t_off	pitch_name	pitch_number	velocity
135	27.75	27.900000000000002	C6	84	64
136	27.900000000000002	28.05	A#5	82	64
137	28.05	28.2	C6	84	64
138	28.2	28.35	G#5	80	64
139	28.35	28.5	A#5	82	64
140	28.5	28.650000000000002	G5	79	64
141	28.650000000000002	28.8	G#5	80	64
142	28.8	28.95	F5	77	64
143	28.95	29.1	G#5	80	64
144	29.1	29.25	G5	79	64
145	29.25	29.400000000000002	G#5	80	64
146	29.400000000000002	29.55	F5	77	64
147	29.55	29.7	G5	79	64
148	29.7	29.85	D#5	75	64
149	29.85	30.0	F5	77	64
150	30.0	30.150000000000002	D5	74	64
151	30.150000000000002	30.3	C6	84	64
152	30.3	30.45	B5	83	64
153	30.45	30.6	A5	81	64
154	30.6	30.75	B5	83	64
155	30.75	30.900000000000002	C6	84	64
156	30.900000000000002	31.05	A5	81	64
157	31.05	31.2	B5	83	64
158	31.2	31.35	C5	72	64
159	31.35	31.5	C6	84	64
160	31.5	31.650000000000002	A#5	82	64
161	31.650000000000002	31.8	G#5	80	64
162	31.8	31.95	A#5	82	64
163	31.95	32.1	C6	84	64
164	32.1	32.25	G#5	80	64
165	32.25	32.4	A#5	82	64
166	32.4	32.55	G5	79	64
167	32.55	32.7	C6	84	64
168	32.7	32.85	A#5	82	64
169	32.85	33.0	G#5	80	64
170	33.0	33.15	G5	79	64
171	33.15	33.3	G#5	80	64
172	33.3	33.45	F5	77	64
173	33.45	33.6	G5	79	64
174	33.6	33.75	E5	76	64
175	33.75	33.9	G#5	80	64
176	33.9	34.05	G5	79	64
177	34.05	34.2	F5	77	64
178	34.2	34.35	E5	76	64
179	34.35	34.5	F5	77	64
180	34.5	34.65	D5	74	64
181	34.65	34.800000000000004	E5	76	64
182	34.800000000000004	34.95	G4	67	64
183	34.95	35.1	F5	77	64
184	35.1	35.25	E5	76	64
185	35.25	35.4	D5	74	64
186	35.4	35.550000000000004	E5	76	64
187	35.550000000000004	35.7	F5	77	64
188	35.7	35.85	D5	74	64
189	35.85	36.0	E5	76	64
190	36.0	36.300000000000004	F5	77	64
191	36.300000000000004	36.45	F4	65	64
192	36.45	36.6	E4	64	64
193	36.6	36.9	F4	65	64
194	36.9	37.2	G4	67	64
195	37.2	37.275	G#4	68	64
196	37.275	37.35	G4	67	56
197	37.35	37.800000000000004	G#4	68	64
198	37.800000000000004	38.4	A#4	70	64
199	38.7	38.85	G4	67	64
200	38.85	39.0	F4	65	64
201	39.0	39.300000000000004	G4	67	64
202	39.300000000000004	39.6	G#4	68	64
203	39.6	39.675000000000004	A#4	70	64
204	39.675000000000004	39.75	G#4	68	56
205	39.75	40.2	A#4	70	64
206	40.2	40.800000000000004	C5	72	64
207	40.800000000000004	41.1	G#4	68	64
208	41.1	41.4	C#5	73	64
209	41.4	41.475	C5	72	64
210	41.475	41.550000000000004	C#5	73	56
211	41.550000000000004	41.7	C5	72	64
212	41.7	42.0	A#4	70	64
213	42.0	42.15	A4	69	64
214	42.15	42.300000000000004	A#4	70	64
215	42.300000000000004	42.45	C5	72	64
216	42.45	42.6	A#4	70	64
217	42.6	42.9	A4	69	64
218	42.9	43.2	G4	67	64
219	43.2	43.5	F4	65	64
220	43.5	43.800000000000004	A4	69	64
221	43.800000000000004	44.1	C5	72	64
222	44.1	44.550000000000004	D#5	75	64
223	44.550000000000004	44.7	C5	72	64
224	44.7	44.85	C#5	73	64
225	44.85	45.0	D#5	75	64
226	45.0	45.300000000000004	F5	77	64
227	45.300000000000004	45.6	D#5	75	64
228	45.6	45.75	C#5	73	64
229	45.75	45.9	D#5	75	64
230	45.9	46.050000000000004	C#5	73	64
231	46.050000000000004	46.2	C5	72	64
232	46.2	46.35	C#5	73	64
233	46.35	46.5	D#5	75	64
234	46.5	46.65	C5	72	64
235	46.65	46.800000000000004	C#5	73	64
236	46.800000000000004	46.95	A#4	70	64
237	46.95	47.1	G#5	80	64
238	47.1	47.25	G5	79	64
239	47.25	47.4	F5	77	64
240	47.4	47.550000000000004	G5	79	64
241	47.550000000000004	47.7	G#5	80	64
242	47.7	47.85	F5	77	64
243	47.85	48.0	G5	79	64
244	48.0	48.15	G#5	80	64
245	48.15	48.300000000000004	C#5	73	64
246	48.300000000000004	48.45	C5	72	64
247	48.45	48.6	A#4	70	64
248	48.6	48.75	C5	72	64
249	48.75	48.9	C#5	73	64
250	48.9	49.050000000000004	A#4	70	64
251	49.050000000000004	49.2	C5	72	64
252	49.2	49.35	G#4	68	64
253	49.35	49.5	G5	79	64
254	49.5	49.65	F5	77	64
255	49.65	49.800000000000004	E5	76	64
256	49.800000000000004	49.95	F5	77	64
257	49.95	50.1	G5	79	64
258	50.1	50.25	E5	76	64
259	50.25	50.4	F5	77	64
260	50.4	50.550000000000004	G5	79	64
261	50.550000000000004	50.7	C5	72	64
262	50.7	50.85	A#4	70	64
263	50.85	51.0	G#4	68	64
264	51.0	51.15	A#4	70	64
265	51.15	51.300000000000004	C5	72	64
266	51.300000000000004	51.45	G#4	68	64
267	51.45	51.6	A#4	70	64
268	51.6	51.75	G4	67	64
269	51.75	51.9	F5	77	64
270	51.9	52.050000000000004	E5	76	64
271	52.050000000000004	52.2	D5	74	64
272	52.2	52.35	E5	76	64
273	52.35	52.5	F5	77	64
274	52.5	52.65	D5	74	64
275	52.65	52.800000000000004	E5	76	64
276	52.800000000000004	53.1	F5	77	64
277	53.1	53.25	G#4	68	64
278	53.25	53.4	G4	67	64
279	53.4	53.7	G#4	68	64
280	53.7	54.0	A#4	70	64
281	54.0	54.075	C5	72	64
282	54.075	54.15	A#4	70	56
283	54.15	54.6	C5	72	64
284	54.6	55.2	C#5	73	64
285	55.5	55.65	A#4	70	64
286	55.65	55.800000000000004	G#4	68	64
287	55.800000000000004	56.1	A#4	70	64
288	56.1	56.4	C5	72	64
289	56.4	56.475	C#5	73	64
290	56.475	56.550000000000004	C5	72	56
291	56.550000000000004	57.0	C#5	73	64
292	57.0	57.6	D#5	75	64
293	57.6	57.75	C5	72	64
294	57.75	57.9	G#5	80	64
295	57.9	58.050000000000004	G5	79	64
296	58.050000000000004	58.2	G#5	80	64
297	58.2	58.35	F5	77	64
298	58.35	58.5	G5	79	64
299	58.5	58.65	D#5	75	64
300	58.65	58.800000000000004	F5	77	64
301	58.800000000000004	58.95	C#5	73	64
302	58.95	59.1	A#5	82	64
303	59.1	59.25	G#5	80	64
304	59.25	59.4	A#5	82	64
305	59.4	59.550000000000004	C5	72	64
306	59.550000000000004	59.7	C#5	73	64
307	59.7	59.85	A#4	70	64
308	59.85	60.0	C5	72	64
309	60.0	60.15	G#4	68	64
310	60.15	60.300000000000004	C5	72	64
311	60.300000000000004	60.45	A#4	70	64
312	60.45	60.6	C5	72	64
313	60.6	60.75	G#4	68	64
314	60.75	60.9	A#4	70	64
315	60.9	61.050000000000004	G4	67	64
316	61.050000000000004	61.2	G#4	68	64
317	61.2	61.35	F4	65	64
318	61.35	61.5	D#5	75	64
319	61.5	61.65	D5	74	64
320	61.65	61.800000000000004	C5	72	64
321	61.800000000000004	61.95	D5	74	64
322	61.95	62.1	D#5	75	64
323	62.1	62.25	C5	72	64
324	62.25	62.4	D5	74	64
325	62.4	62.7	D#5	75	64
326	62.7	62.85	D#4	63	64
327	62.85	63.0	D4	62	64
328	63.0	63.300000000000004	D#4	63	64
329	63.300000000000004	63.6	F4	65	64
330	63.6	63.675000000000004	G4	67	64
331	63.675000000000004	63.75	F4	65	56
332	63.75	64.2	G4	67	64
333	64.2	64.8	G#4	68	64
334	65.1	65.25	F4	65	64
335	65.25	65.4	D#4	63	64
336	65.4	65.7	F4	65	64
337	65.7	66.0	G4	67	64
338	66.0	66.075	G#4	68	64
339	66.075	66.15	G4	67	56
340	66.15	66.6	G#4	68	64
341	66.6	67.2	A#4	70	64
342	67.2	67.5	G4	67	64
343	67.5	67.8	C5	72	64
344	67.8	67.875	A#4	70	64
345	67.875	67.95	C5	72	56
346	67.95	68.1	A#4	70	64
347	68.1	68.4	G#4	68	64
348	68.4	68.55	G4	67	64
349	68.55	68.7	G#4	68	64
350	68.7	68.85000000000001	A#4	70	64
351	68.85000000000001	69.0	G#4	68	64
352	69.0	69.3	G4	67	64
353	69.3	69.60000000000001	F4	65	64
354	69.60000000000001	69.9	D#4	63	64
355	69.9	70.2	F5	77	64
356	70.2	70.275	D#5	75	64
357	70.275	70.35000000000001	F5	77	56
358	70.35000000000001	70.5	D#5	75	64
359	70.5	70.8	C#5	73	64
360	70.8	70.95	C5	72	64
361	70.95	71.10000000000001	C#5	73	64
362	71.10000000000001	71.25	D#5	75	64
363	71.25	71.4	C#5	73	64
364	71.4	71.7	C5	72	64
365	71.7	72.0	A#4	70	64
366	72.0	72.3	G#4	68	64
367	72.3	72.60000000000001	C5	72	64
368	72.60000000000001	72.9	D#5	75	64
369	72.9	73.35000000000001	G#5	80	64
370	73.35000000000001	73.5	F5	77	64
371	73.5	73.65	G5	79	64
372	73.65	73.8	G#5	80	64
373	73.8	74.10000000000001	A#5	82	64
374	74.10000000000001	74.4	G#5	80	64
375	74.4	74.55	G#5	80	64
376	74.55	74.775	G5	79	64
377	74.775	74.85000000000001	F5	77	64
378	74.85000000000001	74.9325	D#5	75	48
379	74.925	75.00750000000001	F5	77	49
380	75.0	75.0825	D#5	75	51
381	75.075	75.1575	F5	77	52
382	75.15	75.2325	G5	79	53
383	75.22500000000001	75.3075	F5	77	54
384	75.3	75.38250000000001	G5	79	55
385	75.375	75.4575	F5	77	57
386	75.45	75.5325	D#5	75	58
387	75.525	75.6075	F5	77	59
388	75.60000000000001	78.0	D#5	75	64
