index	t_on	t_off	pitch_name	pitch_number	velocity
89	12.916677	13.194455	F#5	78	64
90	13.194455	13.333344	G5	79	64
91	13.333344	13.611122	G5	79	64
92	13.611122	13.750011	D5	74	64
93	13.750011	13.8889	C5	72	64
94	13.8889	14.027789	B4	71	64
95	14.027789	14.166678	A4	69	64
96	14.166678	14.305567	B4	71	64
97	14.305567	14.444456	G4	67	64
98	14.444456	14.5139005	D5	74	64
99	14.5139005	14.59028945	E5	76	64
100	14.583345	14.65973395	D5	74	48
101	14.6527895	14.72917845	E5	76	48
102	14.722234	14.79862295	D5	74	48
103	14.7916785	14.86806745	E5	76	48
104	14.861123	14.93751195	D5	74	49
105	14.9305675	15.00695645	E5	76	49
106	15.000012	15.07640095	D5	74	49
107	15.0694565	15.14584545	E5	76	49
108	15.138901	15.21528995	D5	74	50
109	15.2083455	15.28473445	E5	76	50
110	15.27779	15.35417895	D5	74	50
111	15.3472345	15.423623450000001	E5	76	51
112	15.416679	15.49306795	D5	74	51
113	15.4861235	15.56251245	E5	76	51
114	15.555568	15.63195695	D5	74	51
115	15.6250125	15.70140145	E5	76	52
116	15.694457	15.77084595	D5	74	52
117	15.7639015	15.84029045	E5	76	52
118	15.833346	15.90973495	D5	74	52
119	15.9027905	15.97917945	E5	76	53
120	15.972235	16.04862395	D5	74	53
121	16.0416795	16.11806845	E5	76	53
122	16.111124	16.18751295	D5	74	53
123	16.1805685	16.25695745	E5	76	54
124	16.250013	16.32640195	D5	74	54
125	16.3194575	16.39584645	E5	76	54
126	16.388902	16.46529095	D5	74	54
127	16.4583465	16.53473545	E5	76	55
128	16.527791	16.60417995	D5	74	55
129	16.5972355	16.67362445	E5	76	55
130	16.66668	16.74306895	D5	74	56
131	16.7361245	16.81251345	E5	76	56
132	16.805569	16.88195795	D5	74	56
133	16.8750135	16.95140245	E5	76	56
134	16.944458	17.02084695	D5	74	57
135	17.0139025	17.09029145	E5	76	57
136	17.083347	17.15973595	D5	74	57
137	17.1527915	17.22918045	E5	76	57
138	17.222236	17.29862495	D5	74	58
139	17.291680500000002	17.36806945	E5	76	58
140	17.361125	17.43751395	D5	74	58
141	17.4305695	17.50695845	E5	76	58
142	17.500014	17.57640295	D5	74	59
143	17.5694585	17.64584745	E5	76	59
144	17.638903	17.71529195	D5	74	59
145	17.7083475	17.777792	E5	76	64
146	17.777792	18.194459	D5	74	64
147	18.194459	18.333348	E5	76	64
148	18.333348	18.4027925	C#5	73	64
149	18.4027925	18.472237	D5	74	56
150	18.472237	18.750015	C#5	73	64
151	18.750015	18.842607666666666	D5	74	64
152	18.888904	19.166682	D5	74	64
153	19.166682	19.305571	A4	69	64
154	19.305571	19.44446	G4	67	64
155	19.44446	19.583349	F#4	66	64
156	19.583349	19.722238	E4	64	64
157	19.722238	19.861127	F#4	66	64
158	19.861127	20.000016	D4	62	64
159	20.000016	20.0694605	C5	72	64
160	20.0694605	20.138905	B4	71	56
161	20.138905	20.416683	C5	72	64
162	20.416683	20.555572	B4	71	64
163	20.555572	20.972239	C5	72	64
164	20.972239	21.111128	D5	74	64
165	21.111128	21.1805725	B4	71	64
166	21.1805725	21.250017	C5	72	56
167	21.250017	21.342609666666668	B4	71	60
168	21.388906	21.666684	B4	71	64
169	21.666684	21.7361285	E5	76	64
170	21.7361285	21.805573	D5	74	56
171	21.805573	22.037054666666666	E5	76	64
172	22.083351	22.199091833333334	E5	76	64
173	22.22224	22.361129000000002	E5	76	64
174	22.361129000000002	22.500018	G5	79	64
175	22.500018	22.638907	F#5	78	64
176	22.638907	22.777796	E5	76	64
177	22.777796	22.916685	D5	74	64
178	22.916685	23.055574	C#5	73	64
179	23.055574	23.194463	D5	74	64
180	23.194463	23.333352	B4	71	64
181	23.333352	23.61113	A#4	70	64
182	23.61113	23.750019	F#5	78	64
183	23.750019	23.888908	E5	76	64
184	23.888908	24.027797	D5	74	64
185	24.027797	24.166686	C#5	73	64
186	24.166686	24.305575	D5	74	64
187	24.305575	24.444464	B4	71	64
188	24.444464	24.722242	E5	76	64
189	24.722242	24.861131	B5	83	64
190	24.861131	25.00002	A5	81	64
191	25.00002	25.138909	G5	79	64
192	25.138909	25.277798	F#5	78	64
193	25.277798	25.416687	G5	79	64
194	25.416687	25.555576	E5	76	64
195	25.555576	25.833354	A#5	82	64
196	25.833354	26.111132	C#5	73	64
197	26.111132	26.38891	F#5	78	64
198	26.38891	26.666688	A#4	70	64
199	26.666688	27.083355	B4	71	64
200	27.083355	27.222244	C#5	73	64
201	27.222244	27.2916885	C#5	73	64
202	27.2916885	27.361133	D5	74	56
203	27.361133	27.638911	C#5	73	64
204	27.638911	27.7778	B4	71	64
205	27.7778	28.055578	B4	71	64
206	28.055578	28.333356	D5	74	64
207	28.333356	28.611134	E4	64	64
208	28.611134	28.888912	D5	74	64
209	28.888912	29.16669	C5	72	64
210	29.16669	29.444468	A4	69	64
211	29.444468	29.722246	D4	62	64
212	29.722246	30.000024	C5	72	64
213	30.000024	30.277802	B4	71	64
214	30.277802	30.55558	D5	74	64
215	30.55558	30.833358	G5	79	64
216	30.833358	31.111136	B4	71	64
217	31.111136	31.388914	A4	69	64
218	31.388914	31.666692	F#5	78	64
219	31.666692	31.94447	G4	67	64
220	31.94447	32.222248	E5	76	64
221	32.222248	32.2916925	D#5	75	64
222	32.2916925	32.361137	E5	76	56
223	32.361137	32.500026	D#5	75	64
224	32.500026	32.638915	F#5	78	64
225	32.638915	32.777804	E5	76	64
226	32.777804	32.916693	D5	74	64
227	32.916693	33.055582	C#5	73	64
228	33.055582	33.194471	B4	71	64
229	33.194471	33.33336	A4	69	64
230	33.33336	33.472249	G4	67	64
231	33.472249	33.611138	F#4	66	64
232	33.611138	33.750027	G4	67	64
233	33.750027	33.888916	B4	71	64
234	33.888916	34.027805	E5	76	64
235	34.027805	34.166694	B4	71	64
236	34.166694	34.305583	A4	69	64
237	34.305583	34.444472	G4	67	64
238	34.444472	34.583361000000004	F#4	66	64
239	34.583361000000004	34.72225	E4	64	64
240	34.72225	34.861139	F#4	66	64
241	34.861139	35.000028	A4	69	64
242	35.000028	35.138917	D5	74	64
243	35.138917	35.277806	A4	69	64
244	35.277806	35.416695	G4	67	64
245	35.416695	35.555584	F#4	66	64
246	35.555584	35.694473	E4	64	64
247	35.694473	35.833362	D#4	63	64
248	35.833362	35.972251	E4	64	64
249	35.972251	36.11114	G4	67	64
250	36.11114	36.250029	C5	72	64
251	36.250029	36.388918	G4	67	64
252	36.388918	36.527807	F#4	66	64
253	36.527807	36.666696	E4	64	64
254	36.666696	36.805585	D4	62	64
255	36.805585	36.944474	C#4	61	64
256	36.944474	37.083363	D4	62	64
257	37.083363	37.222252	F#4	66	64
258	37.222252	37.453733666666665	B4	71	64
259	37.50003	37.73151166666667	B4	71	64
260	37.777808	38.44910483333334	B4	71	64
261	38.472253	38.611142	D#5	75	64
262	38.611142	38.750031	E5	76	64
263	38.750031	38.88892	G5	79	64
264	38.88892	39.560216833333335	A4	69	64
265	39.583365	39.722254	C#5	73	64
266	39.722254	39.861143	D5	74	64
267	39.861143	40.000032	F#5	78	64
268	40.000032	40.671328833333334	G4	67	64
269	40.694477	40.833366	B4	71	64
270	40.833366	40.972255	D#5	75	64
271	40.972255	41.111144	E5	76	64
272	41.111144	41.250033	F#4	66	64
273	41.250033	41.388922	A4	69	64
274	41.388922	41.527811	B4	71	64
275	41.527811	41.6667	C5	72	64
276	41.6667	41.805589	D#4	63	64
277	41.805589	41.944478	F#4	66	64
278	41.944478	42.083367	G4	67	64
279	42.083367	42.222256	A4	69	64
280	42.222256	42.500034	B3	59	64
281	42.500034	42.916701	A4	69	64
282	42.916701	43.05559	F#4	66	64
283	43.05559	43.194479	B4	71	64
284	43.194479	43.333368	F#4	66	64
285	43.333368	43.611146	G4	67	64
286	43.611146	43.888924	E4	64	64
287	43.888924	43.9583685	C5	72	64
288	43.9583685	44.027813	B4	71	56
289	44.027813	44.25929466666667	C5	72	64
290	44.305591	44.42133183333333	C5	72	64
291	44.44448	44.5139245	C5	72	64
292	44.5139245	44.583369	D5	74	56
293	44.583369	44.722258000000004	C5	72	64
294	44.722258000000004	45.000036	B4	71	64
295	45.000036	45.416703	G5	79	64
296	45.416703	45.555592	G5	79	64
297	45.555592	45.694481	G5	79	64
298	45.694481	45.83337	A5	81	64
299	45.83337	45.972259	G5	79	64
300	45.972259	46.111148	F#5	78	64
301	46.111148	46.1805925	F#5	78	64
302	46.1805925	46.250037	G5	79	56
303	46.250037	46.527815	F#5	78	64
304	46.527815	46.666704	E5	76	64
305	46.666704	46.805593	E5	76	64
306	46.805593	46.944482	D5	74	64
307	46.944482	47.083371	C5	72	64
308	47.083371	47.22226	B4	71	64
309	47.22226	47.361149	A4	69	64
310	47.361149	47.500038	G4	67	64
311	47.500038	47.638927	A4	69	64
312	47.638927	47.777816	F#4	66	64
313	47.777816	48.055594	D#5	75	64
314	48.055594	48.333372	F#4	66	64
315	48.333372	48.750039	B4	71	64
316	48.750039	48.888928	C5	72	64
317	48.888928	48.9583725	A4	69	64
318	48.9583725	49.027817	B4	71	56
319	49.027817	49.305595	A4	69	64
320	49.305595	49.444484	G4	67	64
321	49.444484	49.5139285	F#4	66	64
322	49.5139285	49.583373	G4	67	56
323	49.583373	49.861151	F#4	66	64
324	49.861151	50.00004	E4	64	64
325	50.00004	51.111152	E4	64	64
