index	t_on	t_off	pitch_name	pitch_number	velocity
98	19.3604535	19.534872	G4	67	64
99	19.534872	19.883709	F#4	66	64
100	21.1046385	21.279057	A4	69	64
101	21.279057	21.4534755	B4	71	64
102	21.4534755	21.627894	C5	72	64
103	21.627894	21.8023125	D5	74	64
104	21.8023125	21.976731	B4	71	64
105	21.976731	22.1511495	C5	72	64
106	22.1511495	22.325568	A4	69	64
107	22.325568	22.674405	B4	71	64
108	23.8953345	24.069753	D5	74	64
109	24.069753	24.2441715	C5	72	64
110	24.2441715	24.418590000000002	B4	71	64
111	24.418590000000002	24.5930085	A4	69	64
112	24.5930085	24.767427	C5	72	64
113	24.767427	24.9418455	B4	71	64
114	24.9418455	25.116264	D5	74	64
115	25.116264	25.465101	C5	72	64
116	26.6860305	26.860449	E5	76	64
117	26.860449	27.0348675	D5	74	64
118	27.0348675	27.209286	C5	72	64
119	27.209286	27.3837045	B4	71	64
120	27.3837045	27.558123	D5	74	64
121	27.558123	27.7325415	C#5	73	64
122	27.7325415	27.90696	E5	76	64
123	27.90696	28.255797	D5	74	64
124	28.255797	28.604634	C#5	73	64
125	28.604634	28.953471	D5	74	64
126	28.953471	29.302308	E5	76	64
127	29.302308	29.651145	F5	77	64
128	29.651145	29.999982	A4	69	64
129	29.999982	30.348819	B4	71	64
130	30.348819	30.697656	C#5	73	64
131	30.697656	31.046493	D5	74	64
132	31.046493	31.39533	F#4	66	64
133	31.39533	31.744167	G#4	68	64
134	31.744167	32.093004	A4	69	64
135	32.093004	32.441841	B4	71	64
136	32.441841	32.790678	C5	72	64
137	32.790678	33.488352	D5	74	64
138	33.6627705	33.837189	E4	64	64
139	33.837189	34.0116075	F#4	66	64
140	34.0116075	34.186026	G#4	68	64
141	34.186026	34.3604445	A4	69	64
142	34.3604445	34.534863	F#4	66	64
143	34.534863	34.7092815	G#4	68	64
144	34.7092815	34.8837	E4	64	64
145	34.8837	35.0581185	E5	76	64
146	35.0581185	35.232537	D5	74	64
147	35.232537	35.4069555	C5	72	64
148	35.4069555	35.581374	E5	76	64
149	35.581374	35.7557925	D5	74	64
150	35.7557925	35.930211	C5	72	64
151	35.930211	36.1046295	B4	71	64
152	36.1046295	36.279048	D5	74	64
153	36.279048	36.4534665	C5	72	64
154	36.4534665	36.627885	A5	81	64
155	36.627885	36.8023035	G#5	80	64
156	36.8023035	36.976722	B5	83	64
157	36.976722	37.1511405	A5	81	64
158	37.1511405	37.325559	E5	76	64
159	37.325559	37.4999775	F5	77	64
160	37.4999775	37.674396	D5	74	64
161	37.674396	37.8488145	G#4	68	64
162	37.8488145	38.023233	F5	77	64
163	38.023233	38.1976515	E5	76	64
164	38.1976515	38.37207	D5	74	64
165	38.37207	38.45927925	C5	72	64
166	38.45927925	38.5464885	D5	74	64
167	38.5464885	38.720907	C5	72	64
168	38.720907	38.8953255	B4	71	64
169	38.8953255	39.069744	A4	69	64
170	39.069744	39.2441625	A4	69	64
171	39.2441625	39.418581	A5	81	64
172	39.418581	39.5929995	G5	79	64
173	39.5929995	39.767418	F5	77	64
174	39.767418	39.9418365	E5	76	64
175	39.9418365	40.116255	G5	79	64
176	40.116255	40.2906735	F5	77	64
177	40.2906735	40.465092	A5	81	64
178	40.465092	42.00578875	G5	79	64
179	42.0348585	42.209277	E5	76	64
180	42.209277	42.3836955	F5	77	64
181	42.3836955	42.558114	G5	79	64
182	42.558114	42.7325325	A5	81	64
183	42.7325325	42.906951	F5	77	64
184	42.906951	43.0813695	G5	79	64
185	43.0813695	43.255788	E5	76	64
186	43.255788	44.651136	F5	77	64
187	44.8255545	44.999973	G5	79	64
188	44.999973	45.1743915	F5	77	64
189	45.1743915	45.34881	E5	76	64
190	45.34881	45.5232285	D5	74	64
191	45.5232285	45.697647	F5	77	64
192	45.697647	45.8720655	E5	76	64
193	45.8720655	46.046484	G5	79	64
194	46.046484	47.58718075	F5	77	64
195	47.6162505	47.790669	D5	74	64
196	47.790669	47.9650875	E5	76	64
197	47.9650875	48.139506	F5	77	64
198	48.139506	48.3139245	G5	79	64
199	48.3139245	48.488343	E5	76	64
200	48.488343	48.6627615	F5	77	64
201	48.6627615	48.837180000000004	D5	74	64
202	48.837180000000004	50.37787675	E5	76	64
203	50.406946500000004	50.581365	C5	72	64
204	50.581365	50.7557835	D5	74	64
205	50.7557835	50.930202	E5	76	64
206	50.930202	51.1046205	F5	77	64
207	51.1046205	51.279039	D5	74	64
208	51.279039	51.4534575	E5	76	64
209	51.4534575	51.627876	C5	72	64
210	51.627876	51.8022945	D5	74	64
211	51.8022945	51.976713000000004	E5	76	64
212	51.976713000000004	52.1511315	F5	77	64
213	52.1511315	52.32555	G5	79	64
214	52.32555	52.4999685	A5	81	64
215	52.4999685	52.674387	F5	77	64
216	52.674387	52.8488055	G5	79	64
217	52.8488055	53.023224	E5	76	64
218	53.023224	53.1976425	F5	77	64
219	53.1976425	53.372061	G5	79	64
220	53.372061	53.5464795	A5	81	64
221	53.5464795	53.720898	B5	83	64
222	53.720898	53.8953165	C6	84	64
223	53.8953165	54.069735	A5	81	64
224	54.069735	54.2441535	B5	83	64
225	54.2441535	54.418572	G5	79	64
226	54.418572	54.767409	C6	84	64
227	54.767409	55.116246	G5	79	64
228	55.116246	55.20345525	E5	76	64
229	55.20345525	55.2906645	F5	77	56
230	55.2906645	55.465083	E5	76	64
231	55.465083	55.6395015	D5	74	64
232	55.6395015	55.81392	C5	72	64
233	55.81392	55.9883385	C5	72	64
234	55.9883385	56.162757	A#4	70	64
235	56.162757	56.3371755	A4	69	64
236	56.3371755	56.511594	G4	67	64
237	56.511594	56.6860125	F4	65	64
238	56.6860125	56.860431	A4	69	64
239	56.860431	57.0348495	G4	67	64
240	57.0348495	57.209268	A#4	70	64
241	57.209268	57.3836865	A4	69	64
242	57.3836865	57.558105	B4	71	64
243	57.558105	57.7325235	C5	72	64
244	57.7325235	57.906942	E4	64	64
245	57.906942	58.0813605	D4	62	64
246	58.0813605	58.255779	C5	72	64
247	58.255779	58.4301975	F4	65	64
248	58.4301975	58.604616	B4	71	64
249	58.604616	61.395312	E4	64	64
250	58.604616	61.395312	C5	72	64
251	58.604616	61.395312	G4	67	64
