index	t_on	t_off	pitch_name	pitch_number	velocity
68	13.33334	13.6666735	E5	76	64
69	13.6666735	14.166673750000001	A5	81	64
70	14.166673750000001	14.3333405	B4	71	64
71	14.3333405	14.500007250000001	C#5	73	64
72	14.500007250000001	14.666674	D#5	75	64
73	14.666674	14.833340750000001	E5	76	64
74	14.833340750000001	15.0000075	F#5	78	64
75	15.0000075	15.16667425	G5	79	64
76	15.16667425	15.333341	F#5	78	64
77	15.333341	15.50000775	A5	81	64
78	15.50000775	15.666674500000001	G5	79	64
79	15.666674500000001	15.83334125	F#5	78	64
80	15.83334125	16.000008	E5	76	64
81	16.000008	16.3333415	B5	83	64
82	16.3333415	16.666675	B4	71	64
83	17.333342000000002	17.6666755	F#4	66	64
84	17.6666755	18.16667575	B4	71	64
85	18.16667575	18.3333425	A#4	70	64
86	18.3333425	18.50000925	B4	71	64
87	18.50000925	18.666676	C#5	73	64
88	18.666676	18.83334275	D5	74	64
89	18.83334275	19.0000095	E5	76	64
90	19.0000095	19.166676250000002	F#5	78	64
91	19.166676250000002	19.333343	E5	76	64
92	19.333343	19.50000975	G5	79	64
93	19.50000975	19.6666765	F#5	78	64
94	19.6666765	19.833343250000002	E5	76	64
95	19.833343250000002	20.00001	D5	74	64
96	20.00001	20.16667675	E5	76	64
97	20.16667675	20.3333435	D5	74	64
98	20.3333435	20.50001025	F#5	78	64
99	20.50001025	20.666677	E5	76	64
100	20.666677	20.83334375	D5	74	64
101	20.83334375	21.000010500000002	C#5	73	64
102	21.000010500000002	21.16667725	D5	74	64
103	21.16667725	21.333344	C#5	73	64
104	21.333344	21.50001075	E5	76	64
105	21.50001075	21.666677500000002	D5	74	64
106	21.666677500000002	21.83334425	C#5	73	64
107	21.83334425	22.000011	B4	71	64
108	22.000011	22.3333445	C#5	73	64
109	22.3333445	22.416677875	A#4	70	64
110	22.416677875	22.50001125	G#4	68	56
111	22.50001125	22.666678	A#4	70	64
112	22.666678	23.16667825	B4	71	64
113	23.16667825	23.305567208333333	C#5	73	64
114	23.333345	23.416678375	C#5	73	64
115	23.416678375	23.500011750000002	D5	74	56
116	23.500011750000002	23.83334525	C#5	73	64
117	23.83334525	24.16667875	B4	71	64
118	24.16667875	24.3333455	F#4	66	64
119	24.3333455	24.50001225	G#4	68	64
120	24.50001225	24.666679000000002	A#4	70	64
121	24.666679000000002	24.83334575	B4	71	64
122	24.83334575	25.0000125	C#5	73	64
123	25.0000125	25.16667925	D5	74	64
124	25.16667925	25.333346000000002	C#5	73	64
125	25.333346000000002	25.50001275	E5	76	64
126	25.50001275	25.6666795	D5	74	64
127	25.6666795	25.83334625	C#5	73	64
128	25.83334625	26.000013	B4	71	64
129	26.000013	28.138902958333333	G5	79	64
130	28.16668075	28.333347500000002	E4	64	64
131	28.333347500000002	28.50001425	F#4	66	64
132	28.50001425	28.666681	G#4	68	64
133	28.666681	28.83334775	A4	69	64
134	28.83334775	29.000014500000002	B4	71	64
135	29.000014500000002	29.16668125	C#5	73	64
136	29.16668125	29.333348	B4	71	64
137	29.333348	29.500014750000002	D5	74	64
138	29.500014750000002	29.666681500000003	C#5	73	64
139	29.666681500000003	29.83334825	B4	71	64
140	29.83334825	30.000015	A4	69	64
141	30.000015	32.138904958333335	F#5	78	64
142	32.16668275	32.333349500000004	B4	71	64
143	32.333349500000004	32.50001625	E5	76	64
144	32.50001625	32.666683	D5	74	64
145	32.666683	32.833349750000004	C#5	73	64
146	32.833349750000004	33.0000165	B4	71	64
147	33.0000165	33.16668325	C#5	73	64
148	33.16668325	33.33335	B4	71	64
149	33.33335	33.50001675	D5	74	64
150	33.50001675	33.6666835	C#5	73	64
151	33.6666835	33.83335025	B4	71	64
152	33.83335025	34.000017	A4	69	64
153	34.000017	34.083350375	G#4	68	64
154	34.083350375	34.166683750000004	A4	69	56
155	34.166683750000004	34.3333505	G#4	68	64
156	34.3333505	34.666684000000004	E4	64	64
157	34.666684000000004	34.83335075	A4	69	64
158	34.83335075	35.0000175	B4	71	64
159	35.0000175	35.16668425	C#5	73	64
160	35.16668425	35.333351	B4	71	64
161	35.333351	35.50001775	D5	74	64
162	35.50001775	35.6666845	C#5	73	64
163	35.6666845	35.83335125	B4	71	64
164	35.83335125	36.000018000000004	A4	69	64
165	36.000018000000004	36.500018250000004	F#5	78	64
166	36.500018250000004	36.666685	G#4	68	64
167	36.666685	36.83335175	A4	69	64
168	36.83335175	37.0000185	G#4	68	64
169	37.0000185	37.16668525	A4	69	64
170	37.16668525	37.333352	D5	74	64
171	37.333352	37.833352250000004	B4	71	64
172	37.833352250000004	37.97224120833334	A4	69	64
173	38.000019	38.50001925	A4	69	64
174	38.50001925	38.666686	C#5	73	64
175	38.666686	38.83335275	D5	74	64
176	38.83335275	39.0000195	E5	76	64
177	39.0000195	39.333353	F#4	66	64
178	39.333353	39.666686500000004	G4	67	64
179	39.666686500000004	39.750019875	B4	71	64
180	39.750019875	39.83335325	A4	69	48
181	39.83335325	39.916686625000004	G4	67	51
182	39.916686625000004	40.00002	A4	69	55
183	40.00002	40.3333535	B4	71	64
184	40.3333535	40.416686875	D5	74	64
185	40.416686875	40.50002025	C#5	73	49
186	40.50002025	40.583353625	B4	71	54
187	40.583353625	40.666687	C#5	73	58
188	40.666687	41.16668725	D5	74	64
189	41.16668725	41.333354	C#5	73	64
190	41.333354	41.500020750000004	E5	76	64
191	41.500020750000004	41.6666875	D5	74	64
192	41.6666875	41.83335425	C#5	73	64
193	41.83335425	42.000021000000004	D5	74	64
194	42.000021000000004	42.16668775	E5	76	64
195	42.16668775	42.3333545	D5	74	64
196	42.3333545	42.50002125	C#5	73	64
197	42.50002125	42.666688	B4	71	64
198	42.666688	42.83335475	A4	69	64
199	42.83335475	43.0000215	G4	67	64
200	43.0000215	43.16668825	F#4	66	64
201	43.16668825	43.333355000000005	E4	64	64
202	43.333355000000005	43.50002175	G4	67	64
203	43.50002175	43.6666885	F#4	66	64
204	43.6666885	43.833355250000004	E4	64	64
205	43.833355250000004	44.000022	D4	62	64
206	44.000022	44.16668875	A4	69	64
207	44.16668875	44.3333555	G4	67	64
208	44.3333555	44.50002225	F#4	66	64
209	44.50002225	44.666689	E4	64	64
210	44.666689	44.83335575	F#4	66	64
211	44.83335575	45.0000225	D4	62	64
212	45.0000225	45.333356	A4	69	64
213	45.333356	45.666689500000004	B4	71	64
214	45.666689500000004	45.722245083333334	C#5	73	64
215	45.722245083333334	45.77780066666667	B4	71	56
216	45.77780066666667	45.83335625	C#5	73	64
217	45.83335625	46.000023	D5	74	64
218	46.000023	46.083356375	C#5	73	64
219	46.083356375	46.16668975	D5	74	56
220	46.16668975	46.3333565	C#5	73	60
221	46.3333565	46.416689875	B4	71	56
222	46.416689875	46.625023312500005	A4	69	64
223	46.66669	46.97224570833333	D5	74	64
224	47.000023500000005	47.333357	D5	74	64
225	47.333357	47.6666905	D4	62	64
226	47.6666905	47.97224620833334	D5	74	64
227	48.000024	48.3333575	D5	74	64
228	48.3333575	48.666691	D4	62	64
229	48.666691	48.97224670833334	D5	74	64
230	49.0000245	49.333358000000004	D5	74	64
231	49.333358000000004	49.6666915	D4	62	64
232	49.6666915	49.972247208333336	D5	74	64
233	50.000025	50.3333585	D5	74	64
234	50.3333585	50.666692000000005	D4	62	64
235	50.666692000000005	50.83335875	D5	74	64
236	50.83335875	51.0000255	E5	76	64
237	51.0000255	51.166692250000004	F#5	78	64
238	51.166692250000004	51.333359	E5	76	64
239	51.333359	51.50002575	G5	79	64
240	51.50002575	51.6666925	F#5	78	64
241	51.6666925	51.83335925	E5	76	64
242	51.83335925	52.000026	D5	74	64
243	52.000026	52.3333595	B5	83	64
244	52.3333595	52.666693	C#5	73	64
245	52.666693	53.02780429166667	D5	74	64
246	53.055582083333334	53.11113766666667	E5	76	48
247	53.11113766666667	53.16669325	D5	74	53
248	53.16669325	53.22224883333333	C#5	73	57
249	53.22224883333333	53.27780441666667	D5	74	64
250	53.27780441666667	53.31947110416667	E5	76	64
251	53.33336	53.83336025	E5	76	64
252	53.83336025	53.97224920833334	D5	74	64
253	54.000027	54.333360500000005	D5	74	64
254	54.333360500000005	54.666694	D4	62	64
255	54.666694	55.16669425	G4	67	64
256	55.16669425	55.333361000000004	A3	57	64
257	55.333361000000004	55.50002775	B3	59	64
258	55.50002775	55.6666945	C#4	61	64
259	55.6666945	55.83336125	D4	62	64
260	55.83336125	56.000028	E4	64	64
261	56.000028	56.166694750000005	F#4	66	64
262	56.166694750000005	56.3333615	E4	64	64
263	56.3333615	56.50002825	G4	67	64
264	56.50002825	56.666695000000004	F#4	66	64
265	56.666695000000004	56.83336175	E4	64	64
266	56.83336175	57.0000285	D4	62	64
267	57.0000285	57.500028750000006	B4	71	64
268	57.500028750000006	57.6666955	C#4	61	64
269	57.6666955	57.83336225	D4	62	64
270	57.83336225	58.000029000000005	C#4	61	64
271	58.000029000000005	58.16669575	D4	62	64
272	58.16669575	58.3333625	G4	67	64
273	58.3333625	58.83336275	E4	64	64
274	58.83336275	58.97225170833334	D4	62	64
275	59.000029500000004	61.0000305	D4	62	64
