index	t_on	t_off	pitch_name	pitch_number	velocity
132	24.9456555	25.108699	G5	79	64
133	25.108699	25.271742500000002	F5	77	64
134	25.271742500000002	25.434786	G#5	80	64
135	25.434786	26.222829583333333	D5	74	64
136	26.250003500000002	26.413047000000002	D5	74	64
137	26.413047000000002	26.5760905	G5	79	64
138	26.5760905	26.739134	D5	74	64
139	26.739134	26.9021775	D#5	75	64
140	26.9021775	27.065221	C5	72	64
141	27.065221	27.2282645	D5	74	64
142	27.2282645	27.391308000000002	A#4	70	64
143	27.391308000000002	28.179351583333332	C5	72	64
144	28.2065255	28.369569000000002	G5	79	64
145	28.369569000000002	28.5326125	F#5	78	64
146	28.5326125	28.695656	A5	81	64
147	28.695656	28.8586995	C5	72	64
148	28.8586995	29.021743	A#4	70	64
149	29.021743	29.510873500000002	C5	72	64
150	29.510873500000002	29.673917	F#5	78	64
151	29.673917	29.8369605	E5	76	64
152	29.8369605	30.000004	D5	74	64
153	30.000004	30.489134500000002	A#5	82	64
154	30.489134500000002	30.652178	E5	76	64
155	30.652178	31.1413085	F#5	78	64
156	31.1413085	31.277178083333336	G5	79	64
157	31.304352	31.630439	G5	79	64
158	31.630439	31.7934825	G4	67	64
159	31.7934825	31.956526	F#4	66	64
160	31.956526	32.119569500000004	G4	67	64
161	32.119569500000004	32.282613	A4	69	64
162	32.282613	32.4456565	A#4	70	64
163	32.4456565	32.6087	D4	62	64
164	32.6087	32.7717435	D#4	63	64
165	32.7717435	32.934787	F4	65	64
166	32.934787	33.0978305	D#4	63	64
167	33.0978305	33.260874	C4	60	64
168	33.260874	33.4239175	C5	72	64
169	33.4239175	33.586961	A#4	70	64
170	33.586961	33.7500045	A4	69	64
171	33.7500045	33.913048	G4	67	64
172	33.913048	34.076091500000004	F#4	66	64
173	34.076091500000004	34.239135	D#5	75	64
174	34.239135	34.4021785	D5	74	64
175	34.4021785	34.565222	C5	72	64
176	34.565222	34.7282655	A#4	70	64
177	34.7282655	34.891309	A4	69	64
178	34.891309	35.0543525	G4	67	64
179	35.0543525	35.217396	F#4	66	64
180	35.217396	35.3804395	G4	67	64
181	35.3804395	35.543483	A4	69	64
182	35.543483	35.7065265	G4	67	64
183	35.7065265	35.86957	A4	69	64
184	35.86957	35.959243925	A#4	70	48
185	35.95109175	36.040765675	A4	69	50
186	36.032613500000004	36.122287425	A#4	70	51
187	36.114135250000004	36.203809175	A4	69	53
188	36.195657000000004	36.285330925000004	A#4	70	54
189	36.277178750000004	36.366852675000004	A4	69	56
190	36.3587005	36.448374425000004	G4	67	58
191	36.44022225	36.529896175	A4	69	59
192	36.521744	36.6847875	A#4	70	64
193	36.6847875	36.847831	A4	69	64
194	36.847831	37.0108745	G4	67	64
195	37.0108745	37.173918	A4	69	64
196	37.173918	37.3369615	A#4	70	64
197	37.3369615	37.500005	C5	72	64
198	37.500005	37.771744166666664	D5	74	64
199	37.826092	37.880439833333334	D5	74	64
200	37.880439833333334	37.934787666666665	D#5	75	56
201	37.934787666666665	38.179352916666666	D5	74	64
202	38.179352916666666	38.50543991666667	C5	72	64
203	38.804353	39.07609216666667	C5	72	64
204	39.13044	39.18478783333333	C5	72	64
205	39.18478783333333	39.23913566666667	D5	74	56
206	39.23913566666667	39.48370091666667	C5	72	64
207	39.48370091666667	39.809787916666664	A#4	70	64
208	40.108701	40.434788000000005	A4	69	64
209	40.434788000000005	40.760875	A#4	70	64
210	40.760875	41.2500055	D#4	63	64
211	41.2500055	41.413049	C4	60	64
212	41.413049	41.5760925	F4	65	64
213	41.5760925	41.739136	C4	60	64
214	41.739136	42.065223	D4	62	64
215	42.065223	42.5543535	A#4	70	64
216	42.5543535	42.717397	A4	69	64
217	42.717397	42.8804405	A#4	70	64
218	42.8804405	43.043484	F4	65	64
219	43.043484	43.2065275	G4	67	64
220	43.2065275	43.369571	A#4	70	64
221	43.369571	43.5326145	D#5	75	64
222	43.5326145	43.695658	D5	74	64
223	43.695658	43.8587015	C5	72	64
224	43.8587015	44.021745	A#4	70	64
225	44.021745	44.1847885	A4	69	64
226	44.1847885	44.347832000000004	G4	67	64
227	44.347832000000004	44.510875500000004	F4	65	64
228	44.510875500000004	44.673919	A4	69	64
229	44.673919	44.8369625	D5	74	64
230	44.8369625	45.000006	C5	72	64
231	45.000006	45.1630495	A#4	70	64
232	45.1630495	45.326093	A4	69	64
233	45.326093	45.4891365	G4	67	64
234	45.4891365	45.65218	F4	65	64
235	45.65218	45.8152235	D#4	63	64
236	45.8152235	45.978267	G4	67	64
237	45.978267	46.1413105	C5	72	64
238	46.1413105	46.304354000000004	G4	67	64
239	46.304354000000004	46.7934845	A4	69	64
240	46.7934845	46.956528	A4	69	64
241	46.956528	47.1195715	A#4	70	64
242	47.1195715	47.282615	F4	65	64
243	47.282615	47.4456585	G4	67	64
244	47.4456585	47.608702	F4	65	64
245	47.608702	48.396745583333335	D5	74	64
246	48.423919500000004	48.586963000000004	F4	65	64
247	48.586963000000004	48.7500065	G4	67	64
248	48.7500065	48.91305	F4	65	64
249	48.91305	49.70109358333333	D#5	75	64
250	49.7282675	49.891311	F4	65	64
251	49.891311	50.0543545	A#4	70	64
252	50.0543545	50.217398	A4	69	64
253	50.217398	50.3804415	D5	74	64
254	50.3804415	50.543485000000004	C5	72	64
255	50.543485000000004	50.706528500000005	D#5	75	64
256	50.706528500000005	50.869572	D5	74	64
257	50.869572	51.0326155	G5	79	64
258	51.0326155	51.195659	F5	77	64
259	51.195659	51.3587025	D#5	75	64
260	51.3587025	51.521746	D5	74	64
261	51.521746	51.6847895	C5	72	64
262	51.6847895	51.847833	F5	77	64
263	51.847833	52.0108765	D#5	75	64
264	52.0108765	52.17392	F5	77	64
265	52.17392	52.3369635	D5	74	64
266	52.3369635	52.500007000000004	C5	72	64
267	52.500007000000004	52.663050500000004	A#4	70	64
268	52.663050500000004	52.826094000000005	A4	69	64
269	52.826094000000005	52.9891375	D5	74	64
270	52.9891375	53.152181	C5	72	64
271	53.152181	53.3152245	D#5	75	64
272	53.3152245	53.478268	D5	74	64
273	53.478268	53.6413115	C5	72	64
274	53.6413115	53.804355	A#4	70	64
275	53.804355	53.9673985	A4	69	64
276	53.9673985	54.130442	C5	72	64
277	54.130442	54.918485583333336	F5	77	64
278	54.945659500000005	55.108703	G4	67	64
279	55.108703	55.2717465	C5	72	64
280	55.2717465	55.43479	B4	71	64
281	55.43479	55.5978335	D#5	75	64
282	55.5978335	55.760877	D5	74	64
283	55.760877	55.9239205	F5	77	64
284	55.9239205	56.086964	D#5	75	64
285	56.086964	56.2500075	G#5	80	64
286	56.2500075	56.413051	G5	79	64
287	56.413051	56.5760945	F5	77	64
288	56.5760945	56.739138000000004	D#5	75	64
289	56.739138000000004	56.902181500000005	D5	74	64
290	56.902181500000005	57.065225	G5	79	64
291	57.065225	57.2282685	F5	77	64
292	57.2282685	57.391312	G5	79	64
293	57.391312	57.5543555	D#5	75	64
294	57.5543555	57.717399	D5	74	64
295	57.717399	57.8804425	C5	72	64
296	57.8804425	58.043486	B4	71	64
297	58.043486	58.2065295	C5	72	64
298	58.2065295	58.369573	D5	74	64
299	58.369573	58.5326165	D#5	75	64
300	58.5326165	58.695660000000004	G4	67	64
301	58.695660000000004	58.858703500000004	G#4	68	64
302	58.858703500000004	59.021747000000005	A#4	70	64
303	59.021747000000005	59.1847905	G#4	68	64
304	59.1847905	59.347834	F4	65	64
305	59.347834	59.5108775	F5	77	64
306	59.5108775	59.673921	D#5	75	64
307	59.673921	59.8369645	D5	74	64
308	59.8369645	60.000008	C5	72	64
309	60.000008	60.1630515	B4	71	64
310	60.1630515	60.326095	G#5	80	64
311	60.326095	60.4891385	G5	79	64
312	60.4891385	60.652182	F5	77	64
313	60.652182	60.815225500000004	D#5	75	64
314	60.815225500000004	60.978269000000004	D5	74	64
315	60.978269000000004	61.141312500000005	C5	72	64
316	61.141312500000005	61.304356	B4	71	64
317	61.304356	61.4673995	C5	72	64
318	61.4673995	61.630443	D5	74	64
319	61.630443	61.7934865	C5	72	64
320	61.7934865	61.95653	D5	74	64
321	61.95653	62.046203925	D#5	75	49
322	62.03805175	62.127725675	D5	74	50
323	62.1195735	62.209247425	D#5	75	52
324	62.20109525	62.290769175	D5	74	53
325	62.282617	62.372290925	D#5	75	55
326	62.36413875	62.453812675	D5	74	56
327	62.4456605	62.535334425	C5	72	58
328	62.52718225	62.616856175	D5	74	59
329	62.608704	62.771747500000004	D#5	75	64
330	62.771747500000004	62.934791000000004	D5	74	64
331	62.934791000000004	63.097834500000005	C5	72	64
332	63.097834500000005	63.260878	D5	74	64
333	63.260878	63.4239215	D#5	75	64
334	63.4239215	63.586965	F5	77	64
335	63.586965	63.85870416666667	G5	79	64
336	63.913052	63.96739983333333	G5	79	64
337	63.96739983333333	64.02174766666667	G#5	80	56
338	64.02174766666667	64.26631291666666	G5	79	64
339	64.26631291666666	64.59239991666666	F5	77	64
340	64.891313	65.16305216666667	F5	77	64
341	65.2174	65.27174783333334	F5	77	64
342	65.27174783333334	65.32609566666667	G5	79	56
343	65.32609566666667	65.57066091666667	F5	77	64
344	65.543487	65.7065305	D#5	75	64
345	65.7065305	65.869574	D5	74	64
346	65.869574	66.0326175	G5	79	64
347	66.0326175	66.195661	F5	77	64
348	66.195661	66.3587045	G#5	80	64
349	66.3587045	66.49457408333333	G5	79	64
350	66.521748	67.0108785	G5	79	64
351	67.0108785	67.173922	G#5	80	64
352	67.173922	67.22826983333333	D5	74	64
353	67.22826983333333	67.28805245	D#5	75	48
354	67.28261766666667	67.34240028333333	D5	74	50
355	67.3369655	67.39674811666667	D#5	75	52
356	67.39131333333333	67.45109595	D5	74	54
357	67.44566116666667	67.50544378333333	D#5	75	56
358	67.500009	67.67935685	D5	74	58
359	67.6630525	67.826096	C5	72	64
360	67.826096	70.434792	C5	72	64
