index	t_on	t_off	pitch_name	pitch_number	velocity
52	10.71429	11.071433	F5	77	64
53	11.071433	11.428576	F#5	78	64
54	11.428576	11.785719	G5	79	64
55	11.785719	11.9642905	A#4	70	64
56	11.9642905	12.142862000000001	C5	72	64
57	12.142862000000001	12.3214335	D5	74	64
58	12.3214335	12.500005	D#5	75	64
59	12.500005	12.6785765	F5	77	64
60	12.6785765	12.857148	D5	74	64
61	12.857148	13.0357195	D#5	75	64
62	13.0357195	13.214291000000001	D5	74	64
63	13.214291000000001	13.3928625	C5	72	64
64	13.3928625	13.571434	A#4	70	64
65	13.571434	13.7500055	A4	69	64
66	13.7500055	13.928577	G5	79	64
67	13.928577	14.107148500000001	F5	77	64
68	14.107148500000001	14.28572	D#5	75	64
69	14.28572	14.4642915	D5	74	64
70	14.4642915	14.642863	C5	72	64
71	14.642863	14.8214345	D5	74	64
72	14.8214345	15.000006	E5	76	64
73	15.000006	15.178577500000001	F5	77	64
74	15.178577500000001	15.357149	G5	79	64
75	15.357149	15.5357205	A5	81	64
76	15.5357205	15.714292	F5	77	64
77	15.714292	15.8928635	G5	79	64
78	15.8928635	16.071435	F5	77	64
79	16.071435	16.2500065	E5	76	64
80	16.2500065	16.428578	D5	74	64
81	16.428578	16.607149500000002	C#5	73	64
82	16.607149500000002	16.785721	A#5	82	64
83	16.785721	16.9642925	A5	81	64
84	16.9642925	17.142864	G5	79	64
85	17.142864	17.23214975	F5	77	64
86	17.23214975	17.3214355	G5	79	64
87	17.3214355	17.85715	F5	77	64
88	18.0357215	18.214293	G5	79	64
89	18.214293	18.3928645	A5	81	64
90	18.3928645	18.571436000000002	A#5	82	64
91	18.571436000000002	18.7500075	C#5	73	64
92	18.7500075	18.928579	D5	74	64
93	18.928579	19.1071505	E5	76	64
94	19.1071505	19.285722	D5	74	64
95	19.285722	19.642865	C#5	73	64
96	19.642865	20.000008	C5	72	64
97	20.000008	20.1785795	B4	71	64
98	20.1785795	20.357151	C5	72	64
99	20.357151	20.535722500000002	D5	74	64
100	20.535722500000002	20.714294	C5	72	64
101	20.714294	21.071437	B4	71	64
102	21.071437	21.42858	A#4	70	64
103	21.42858	21.785723	A4	69	64
104	21.785723	21.87500875	D5	74	64
105	21.87500875	21.9642945	E5	76	64
106	21.9642945	22.500009000000002	D5	74	64
107	22.500009000000002	22.827390083333334	C#5	73	64
108	22.857152	23.214295	A4	69	64
109	23.214295	23.303580750000002	F5	77	64
110	23.303580750000002	23.3928665	G5	79	56
111	23.3928665	23.928581	F5	77	64
112	23.928581	24.285724000000002	E5	76	64
113	24.285724000000002	24.642867	A4	69	64
114	24.642867	24.73215275	A5	81	64
115	24.73215275	24.8214385	A#5	82	56
116	24.8214385	25.357153	A5	81	64
117	25.357153	26.071439	G5	79	64
118	26.071439	26.250010500000002	F5	77	64
119	26.250010500000002	26.428582000000002	E5	76	64
120	26.428582000000002	26.6071535	F5	77	64
121	26.6071535	26.785725	D5	74	64
122	26.785725	26.9642965	E5	76	64
123	26.9642965	27.142868	C#5	73	64
124	27.142868	27.291677583333335	D5	74	64
125	27.3214395	27.380963333333334	E5	76	59
126	27.380963333333334	27.440487166666667	D5	74	62
127	27.440487166666667	27.500011	C#5	73	64
128	27.500011	27.6785825	D5	74	64
129	27.6785825	27.827392083333333	E5	76	64
130	27.857154	27.916677833333335	E5	76	64
131	27.916677833333335	27.976201666666668	F5	77	56
132	27.976201666666668	28.0357255	E5	76	58
133	28.0357255	28.095249333333335	F5	77	59
134	28.095249333333335	28.15477316666667	E5	76	60
135	28.15477316666667	28.214297000000002	F5	77	62
136	28.214297000000002	28.392868500000002	E5	76	63
137	28.392868500000002	28.57144	D5	74	64
138	28.57144	28.928583	D5	74	64
139	28.928583	29.1071545	C5	72	64
140	29.1071545	29.285726	A#4	70	64
141	29.285726	29.4642975	A4	69	64
142	29.4642975	29.642869	A#4	70	64
143	29.642869	29.8214405	C5	72	64
144	29.8214405	30.000012	A4	69	64
145	30.000012	30.178583500000002	A#4	70	64
146	30.178583500000002	30.357155000000002	A4	69	64
147	30.357155000000002	30.5357265	G4	67	64
148	30.5357265	30.714298	F4	65	64
149	30.714298	30.8928695	E4	64	64
150	30.8928695	31.071441	D5	74	64
151	31.071441	31.2500125	C5	72	64
152	31.2500125	31.428584	A#4	70	64
153	31.428584	31.6071555	A4	69	64
154	31.6071555	31.785727	G4	67	64
155	31.785727	31.9642985	A4	69	64
156	31.9642985	32.14287	B4	71	64
157	32.14287	32.232155750000004	C5	72	64
158	32.232155750000004	32.3214415	B4	71	56
159	32.3214415	32.857156	C5	72	64
160	33.0357275	33.214299000000004	A4	69	64
161	33.214299000000004	33.3928705	B4	71	64
162	33.3928705	33.571442	C5	72	64
163	33.571442	33.66072775	D5	74	64
164	33.66072775	33.7500135	C5	72	56
165	33.7500135	34.285728	D5	74	64
166	34.4642995	34.642871	G4	67	64
167	34.642871	34.8214425	A4	69	64
168	34.8214425	35.000014	B4	71	64
169	35.000014	35.178585500000004	C5	72	64
170	35.178585500000004	35.357157	D5	74	64
171	35.357157	35.5357285	D#5	75	64
172	35.5357285	35.7143	C5	72	64
173	35.7143	35.8928715	D5	74	64
174	35.8928715	36.071443	C5	72	64
175	36.071443	36.2500145	A#4	70	64
176	36.2500145	36.428586	A4	69	64
177	36.428586	36.6071575	G4	67	64
178	36.6071575	36.785729	F5	77	64
179	36.785729	36.9643005	D#5	75	64
180	36.9643005	37.142872000000004	D5	74	64
181	37.142872000000004	37.3214435	C5	72	64
182	37.3214435	37.500015	A#4	70	64
183	37.500015	37.6785865	G#4	68	64
184	37.6785865	37.857158	G4	67	64
185	37.857158	38.0357295	F4	65	64
186	38.0357295	38.214301	D#5	75	64
187	38.214301	38.3928725	D5	74	64
188	38.3928725	38.571444	C5	72	64
189	38.571444	38.7500155	G5	79	64
190	38.7500155	38.928587	F5	77	64
191	38.928587	39.107158500000004	D#5	75	64
192	39.107158500000004	39.28573	G5	79	64
193	39.28573	39.4643015	F5	77	64
194	39.4643015	39.642873	D#5	75	64
195	39.642873	39.8214445	D5	74	64
196	39.8214445	40.000016	F5	77	64
197	40.000016	40.1785875	D#5	75	64
198	40.1785875	40.357159	D5	74	64
199	40.357159	40.5357305	C5	72	64
200	40.5357305	40.714302	D5	74	64
201	40.714302	40.8928735	D#5	75	64
202	40.8928735	41.071445000000004	F5	77	64
203	41.071445000000004	41.2500165	G5	79	64
204	41.2500165	41.428588	G#5	80	64
205	41.428588	41.785731	B4	71	64
206	41.785731	42.142874	D5	74	64
207	42.500017	43.214303	F4	65	64
208	43.214303	43.571446	C5	72	64
209	43.571446	43.928589	D4	62	64
210	43.928589	43.98811283333333	B4	71	64
211	43.98811283333333	44.04763666666667	C5	72	56
212	44.04763666666667	44.1071605	B4	71	58
213	44.1071605	44.19644625	A4	69	60
214	44.19644625	44.285732	B4	71	63
215	44.285732	44.4643035	C5	72	64
216	44.4643035	44.642875000000004	G4	67	64
217	44.642875000000004	44.8214465	C5	72	64
218	44.8214465	45.000018000000004	D5	74	64
219	45.000018000000004	45.08930375	D#5	75	64
220	45.08930375	45.1785895	D5	74	56
221	45.1785895	45.714304	D#5	75	64
222	45.8928755	46.071447	C5	72	64
223	46.071447	46.2500185	D5	74	64
224	46.2500185	46.42859	D#5	75	64
225	46.42859	46.51787575	F5	77	64
226	46.51787575	46.607161500000004	D#5	75	56
227	46.607161500000004	47.47025708333334	F5	77	64
228	47.500019	47.55954283333333	D#5	75	59
229	47.55954283333333	47.61906666666667	F5	77	61
230	47.61906666666667	47.6785905	D#5	75	64
231	47.6785905	47.857162	D5	74	64
232	47.857162	47.946447750000004	G5	79	64
233	47.946447750000004	48.0357335	F5	77	56
234	48.0357335	48.3928765	G5	79	64
235	48.3928765	48.571448000000004	F5	77	64
236	48.571448000000004	48.7500195	D#5	75	64
237	48.7500195	48.928591000000004	D5	74	64
238	48.928591000000004	49.1071625	C5	72	64
239	49.1071625	49.285734	A#4	70	64
240	49.285734	49.4643055	A4	69	64
241	49.4643055	49.642877	G4	67	64
242	49.642877	49.8214485	F#4	66	64
243	49.8214485	50.00002	A4	69	64
244	50.00002	50.1785915	D#4	63	64
245	50.1785915	50.357163	D4	62	64
246	50.357163	50.535734500000004	E4	64	64
247	50.535734500000004	50.714306	F#4	66	64
248	50.714306	50.892877500000004	G4	67	64
249	50.892877500000004	51.071449	A4	69	64
250	51.071449	51.2500205	A#4	70	64
251	51.2500205	51.428592	G4	67	64
252	51.428592	51.6071635	A4	69	64
253	51.6071635	51.785735	G4	67	64
254	51.785735	51.9643065	F#4	66	64
255	51.9643065	52.142878	E4	64	64
256	52.142878	52.3214495	D4	62	64
257	52.3214495	52.500021000000004	C5	72	64
258	52.500021000000004	52.6785925	A#4	70	64
259	52.6785925	52.857164000000004	A4	69	64
260	52.857164000000004	53.0357355	G4	67	64
261	53.0357355	53.214307	F4	65	64
262	53.214307	53.3928785	D#4	63	64
263	53.3928785	53.57145	D4	62	64
264	53.57145	53.7500215	C4	60	64
265	53.7500215	53.928593	A#4	70	64
266	53.928593	54.1071645	A4	69	64
267	54.1071645	54.285736	G4	67	64
268	54.285736	54.464307500000004	D5	74	64
269	54.464307500000004	54.642879	C5	72	64
270	54.642879	54.821450500000005	A#4	70	64
271	54.821450500000005	55.000022	D5	74	64
272	55.000022	55.1785935	C5	72	64
273	55.1785935	55.357165	A#4	70	64
274	55.357165	55.5357365	A4	69	64
275	55.5357365	55.714308	C5	72	64
276	55.714308	55.8928795	A#4	70	64
277	55.8928795	56.071451	A4	69	64
278	56.071451	56.2500225	G4	67	64
279	56.2500225	56.428594000000004	A#4	70	64
280	56.428594000000004	56.6071655	A4	69	64
281	56.6071655	56.785737000000005	G4	67	64
282	56.785737000000005	56.9643085	F#4	66	64
283	56.9643085	57.14288	A4	69	64
284	57.14288	57.3214515	G4	67	64
285	57.3214515	57.500023	A4	69	64
286	57.500023	57.6785945	A#4	70	64
287	57.6785945	57.857166	C5	72	64
288	57.857166	58.0357375	D5	74	64
289	58.0357375	58.214309	E5	76	64
290	58.214309	58.392880500000004	F#5	78	64
291	58.392880500000004	58.571452	G5	79	64
292	58.571452	58.750023500000005	A5	81	64
293	58.750023500000005	58.928595	F#5	78	64
294	58.928595	59.1071665	G5	79	64
295	59.1071665	59.285738	A5	81	64
296	59.285738	60.000024	D5	74	64
297	60.1785955	60.357167000000004	C5	72	64
298	60.357167000000004	60.5357385	D#5	75	64
299	60.5357385	60.714310000000005	D5	74	64
300	60.714310000000005	60.8928815	C5	72	64
301	60.8928815	61.071453	A#4	70	64
302	61.071453	61.2500245	A4	69	64
303	61.2500245	61.428596	C5	72	64
304	61.428596	61.6071675	F#4	66	64
305	61.6071675	61.785739	A4	69	64
306	61.785739	61.9643105	A#4	70	64
307	61.9643105	62.142882	A4	69	64
308	62.142882	62.321453500000004	G4	67	64
309	62.321453500000004	62.500025	F4	65	64
310	62.500025	62.678596500000005	D#4	63	64
311	62.678596500000005	62.857168	G4	67	64
312	62.857168	63.0357395	C#4	61	64
313	63.0357395	63.214311	G4	67	64
314	63.214311	63.3928825	A4	69	64
315	63.3928825	63.571454	A#4	70	64
316	63.571454	63.7500255	D4	62	64
317	63.7500255	63.928597	A4	69	64
318	63.928597	64.1071685	G4	67	64
319	64.1071685	64.28574	F#4	66	64
320	64.28574	67.142884	G4	67	64
